Ride_ID,Platform,Customer_ID,Driver_ID,City,Pickup_Location,Drop_Location,Ride_Date,Ride_Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Rating,Surge_Multiplier,Cancelled,Driver_Experience_Years
R215,Ola,C1441,D273,Mumbai,Residential,Hotel,09-01-2022 22:00,18.2,9,1207.78,UPI,1.3,1.2,No,14
R216,Ola,C981,D588,Bangalore,Airport,Airport,09-01-2022 23:00,32.55,19,389.57,Card,4.6,2,No,10
R217,Uber,C546,D177,Bangalore,Hotel,Railway Station,10-01-2022 00:00,20.71,91,109.23,Wallet,1.8,1,No,11
R218,Ola,C41,D696,Delhi,Mall,Residential,10-01-2022 01:00,28.41,117,1425.54,UPI,4,1.2,No,1
R219,Uber,C307,D643,Delhi,Residential,Mall,10-01-2022 02:00,30.08,71,1136.27,Cash,2.4,1.2,No,10
R220,Ola,C943,D49,Pune,Hotel,Hotel,10-01-2022 03:00,10.89,86,1329.53,Card,2.9,1,No,10
R221,Ola,C338,D567,Chennai,Office,Residential,10-01-2022 04:00,35.15,111,1641.31,Wallet,2.2,1,Yes,12
R222,Ola,C1338,D666,Mumbai,Mall,Airport,10-01-2022 05:00,18.93,30,913.72,UPI,3.8,1.5,No,2
R223,Uber,C1099,D355,Hyderabad,Hotel,Hotel,10-01-2022 06:00,9.2,10,319.07,Cash,4.4,1,No,11
R224,Uber,C953,D308,Chennai,Mall,Mall,10-01-2022 07:00,34.75,48,1884.77,UPI,2.1,2,No,5
R225,Uber,C279,D630,Chennai,Mall,Office,10-01-2022 08:00,17.29,62,1126.9,Wallet,2,1,No,14
R226,Uber,C1200,D46,Delhi,Office,Mall,10-01-2022 09:00,30.26,85,1261.36,Wallet,3.7,1,No,12
R227,Ola,C896,D302,Delhi,Office,Railway Station,10-01-2022 10:00,22.37,50,1872.15,UPI,1.8,1.2,No,6
R228,Uber,C273,D408,Delhi,Mall,Hotel,10-01-2022 11:00,15.89,106,1868.64,UPI,3.6,1.2,No,14
R229,Ola,C837,D189,Chennai,Hotel,Hotel,10-01-2022 12:00,32.59,46,1178.42,Card,1.4,1,No,1
R230,Ola,C620,D129,Mumbai,Railway Station,Office,10-01-2022 13:00,23.79,52,651.41,Wallet,3.5,1.5,No,7
R231,Uber,C862,D561,Delhi,Airport,Office,10-01-2022 14:00,16.23,118,1994.46,Wallet,3.1,1.2,No,3
R232,Uber,C931,D537,Bangalore,Office,Hotel,10-01-2022 15:00,5.27,31,1387.17,UPI,1.5,2,No,1
R233,Uber,C289,D266,Mumbai,Railway Station,Railway Station,10-01-2022 16:00,35.92,24,864.2,Cash,3.6,2,No,7
R234,Uber,C724,D118,Bangalore,Office,Office,10-01-2022 17:00,2.38,74,1154.89,UPI,2.8,1,No,7
R235,Uber,C893,D464,Mumbai,Mall,Airport,10-01-2022 18:00,34.66,119,878.4,UPI,1.9,1,No,10
R236,Uber,C272,D144,Delhi,Railway Station,Hotel,10-01-2022 19:00,15.04,39,1785.55,Wallet,2.4,1.5,No,3
R237,Uber,C1090,D442,Hyderabad,Hotel,Mall,10-01-2022 20:00,25.93,80,1006.4,Card,3,1,No,6
R238,Uber,C483,D200,Pune,Hotel,Mall,10-01-2022 21:00,36.97,52,1661.17,UPI,1.4,2.5,No,4
R239,Ola,C936,D157,Delhi,Residential,Railway Station,10-01-2022 22:00,6.92,71,1693.14,Cash,4.8,2.5,No,14
R240,Uber,C248,D487,Chennai,Airport,Airport,10-01-2022 23:00,23.11,116,1662.72,Cash,3.7,1,No,4
R241,Uber,C156,D134,Hyderabad,Airport,Office,11-01-2022 00:00,30.81,72,1466.6,UPI,1.4,2.5,No,9
R242,Ola,C1071,D148,Chennai,Office,Hotel,11-01-2022 01:00,30.55,56,1721.37,Cash,4.3,2,No,13
R243,Uber,C454,D336,Mumbai,Airport,Mall,11-01-2022 02:00,21.5,113,823.48,Cash,2.3,1,No,7
R244,Ola,C201,D71,Chennai,Residential,Mall,11-01-2022 03:00,25.36,72,300.15,UPI,3.4,2,No,6
R245,Ola,C124,D233,Hyderabad,Hotel,Mall,11-01-2022 04:00,30.54,8,1697.51,Cash,2.1,2,No,12
R246,Uber,C1,D334,Hyderabad,Railway Station,Mall,11-01-2022 05:00,33.8,43,1036.48,Cash,3.9,2.5,Yes,9
R247,Ola,C968,D666,Delhi,Railway Station,Residential,11-01-2022 06:00,30.71,25,324.56,UPI,3.9,1.5,No,13
R248,Ola,C855,D90,Bangalore,Hotel,Railway Station,11-01-2022 07:00,14.81,112,301.4,Wallet,3.2,2,No,3
R249,Ola,C640,D334,Delhi,Mall,Office,11-01-2022 08:00,39.87,70,385.75,Card,2,2.5,No,12
R250,Ola,C191,D199,Mumbai,Hotel,Hotel,11-01-2022 09:00,17.95,20,1521.87,Card,2,1.5,No,4
R251,Uber,C516,D161,Chennai,Railway Station,Hotel,11-01-2022 10:00,1.95,11,1444.84,Wallet,2.5,2.5,No,14
R252,Ola,C442,D538,Bangalore,Office,Hotel,11-01-2022 11:00,15.14,87,471.33,UPI,1.6,2.5,No,14
R253,Uber,C143,D121,Pune,Residential,Office,11-01-2022 12:00,5.98,111,1706.09,Wallet,2.4,1,No,9
R254,Ola,C1215,D301,Hyderabad,Hotel,Railway Station,11-01-2022 13:00,5.74,101,620.09,Card,3.7,1.2,No,4
R255,Ola,C533,D575,Bangalore,Mall,Airport,11-01-2022 14:00,11.98,13,1602.53,Card,4.3,1.5,No,7
R256,Ola,C227,D436,Bangalore,Office,Railway Station,11-01-2022 15:00,3.08,105,1018.51,Card,2.3,2.5,No,9
R257,Ola,C1337,D68,Delhi,Hotel,Mall,11-01-2022 16:00,27.85,21,1484.57,Card,1.9,2,No,4
R258,Uber,C949,D459,Pune,Office,Mall,11-01-2022 17:00,3.89,95,812.26,UPI,4.3,2,No,9
R259,Uber,C1326,D514,Hyderabad,Hotel,Railway Station,11-01-2022 18:00,8.93,101,746.51,Card,4.6,1.2,No,7
R260,Ola,C460,D398,Mumbai,Office,Railway Station,11-01-2022 19:00,4.62,117,1695.41,Card,2.6,1.5,No,4
R261,Ola,C1425,D620,Mumbai,Airport,Office,11-01-2022 20:00,3.46,16,147.78,UPI,1.1,1,No,3
R262,Uber,C551,D286,Bangalore,Office,Office,11-01-2022 21:00,11.44,61,1951.49,Wallet,3.8,1.5,No,6
R263,Ola,C393,D561,Bangalore,Airport,Residential,11-01-2022 22:00,23.3,49,1324.5,UPI,4.1,2,No,3
R264,Ola,C845,D140,Chennai,Railway Station,Hotel,11-01-2022 23:00,38.62,15,910.37,Card,1.1,2,No,7
R265,Ola,C1231,D556,Pune,Airport,Residential,12-01-2022 00:00,35.15,17,1285.86,Cash,3.4,1,Yes,1
R266,Uber,C210,D590,Hyderabad,Office,Hotel,12-01-2022 01:00,35.16,35,315.66,UPI,3.4,1,No,7
R267,Uber,C1139,D610,Bangalore,Residential,Mall,12-01-2022 02:00,7.87,81,1066.98,UPI,2.5,2,No,3
R268,Uber,C646,D282,Chennai,Residential,Residential,12-01-2022 03:00,11.33,106,1971.38,Wallet,4,2.5,No,9
R269,Ola,C1275,D661,Pune,Railway Station,Residential,12-01-2022 04:00,3.98,30,531.72,Card,2.7,2.5,No,6
R270,Ola,C219,D578,Hyderabad,Office,Airport,12-01-2022 05:00,31.36,67,1466.77,Cash,3.7,1,No,7
R271,Uber,C407,D457,Mumbai,Airport,Railway Station,12-01-2022 06:00,3.72,35,915.15,UPI,3.1,2.5,No,9
R272,Uber,C1467,D87,Chennai,Residential,Office,12-01-2022 07:00,22.71,26,1332.72,UPI,2,1,No,6
R273,Uber,C1378,D79,Pune,Hotel,Residential,12-01-2022 08:00,10.67,10,473.38,UPI,3.4,1.5,No,10
R274,Uber,C888,D205,Chennai,Mall,Office,12-01-2022 09:00,10.49,24,983.29,Cash,3.9,1.5,No,11
R275,Ola,C558,D337,Bangalore,Office,Hotel,12-01-2022 10:00,39.64,89,1961.78,UPI,4.9,1.5,No,2
R276,Uber,C550,D254,Delhi,Hotel,Residential,12-01-2022 11:00,30.51,14,454.95,UPI,2.5,1,No,6
R277,Ola,C142,D304,Mumbai,Hotel,Hotel,12-01-2022 12:00,33.64,87,1301.97,Cash,1.3,1,No,6
R278,Uber,C612,D380,Bangalore,Office,Residential,12-01-2022 13:00,23.31,39,1185.15,UPI,5,2.5,No,2
R279,Ola,C501,D130,Bangalore,Mall,Mall,12-01-2022 14:00,34.97,30,1164.9,Cash,3.5,2.5,No,7
R280,Uber,C840,D596,Pune,Residential,Airport,12-01-2022 15:00,26.17,75,1261.04,Wallet,4.8,2.5,No,14
R281,Uber,C702,D276,Chennai,Mall,Hotel,12-01-2022 16:00,37.9,41,1044.3,Cash,1.4,1.2,No,12
R282,Uber,C596,D699,Mumbai,Railway Station,Railway Station,12-01-2022 17:00,11.97,12,112.51,Wallet,2.4,1,Yes,9
R283,Uber,C281,D558,Bangalore,Airport,Railway Station,12-01-2022 18:00,24.22,9,1808.19,Cash,1.5,1.5,No,13
R284,Ola,C424,D183,Pune,Airport,Mall,12-01-2022 19:00,27.92,48,1667.8,Card,4.3,1.5,No,10
R285,Uber,C856,D268,Mumbai,Hotel,Mall,12-01-2022 20:00,16.32,104,414.4,UPI,4.5,1.2,No,4
R286,Ola,C270,D322,Chennai,Residential,Railway Station,12-01-2022 21:00,35.31,119,873.48,Wallet,3,1.2,No,11
R287,Ola,C154,D512,Bangalore,Mall,Hotel,12-01-2022 22:00,39.21,96,1559.45,UPI,1.7,1.5,Yes,5
R288,Ola,C614,D612,Hyderabad,Hotel,Railway Station,12-01-2022 23:00,20.26,118,1961.72,UPI,1.5,1,No,6
R289,Ola,C662,D78,Bangalore,Office,Airport,13-01-2022 00:00,16.23,71,1906.18,Cash,3.4,1.5,No,1
R290,Uber,C83,D339,Bangalore,Hotel,Residential,13-01-2022 01:00,19.41,107,1806.77,Card,3,1.5,No,8
R291,Ola,C947,D674,Mumbai,Office,Airport,13-01-2022 02:00,34.26,76,384.08,Cash,3.8,1.2,No,12
R292,Ola,C899,D556,Mumbai,Office,Railway Station,13-01-2022 03:00,26.17,83,1835.79,UPI,2.2,1.2,No,13
R293,Ola,C1450,D509,Mumbai,Railway Station,Residential,13-01-2022 04:00,2.75,95,1766.61,Cash,2.6,2.5,No,9
R294,Uber,C1299,D238,Mumbai,Railway Station,Railway Station,13-01-2022 05:00,22.14,53,803.74,Wallet,1.1,1.2,Yes,1
R295,Uber,C284,D134,Pune,Office,Airport,13-01-2022 06:00,1.67,119,837.48,Card,3.4,1.5,No,13
R296,Uber,C980,D192,Delhi,Residential,Airport,13-01-2022 07:00,31.36,40,963.03,UPI,2.7,2.5,No,4
R297,Uber,C173,D356,Pune,Railway Station,Hotel,13-01-2022 08:00,13.8,84,1339.86,Cash,4.7,1.5,No,6
R298,Ola,C1351,D278,Bangalore,Railway Station,Hotel,13-01-2022 09:00,19.41,30,580.8,Wallet,3.6,1,No,13
R299,Ola,C1087,D18,Pune,Airport,Airport,13-01-2022 10:00,32.15,49,124.06,Card,2.6,1,No,10
R300,Uber,C1097,D524,Chennai,Hotel,Residential,13-01-2022 11:00,2.81,65,351.16,Cash,2.1,1.2,No,1
R301,Ola,C763,D180,Hyderabad,Airport,Hotel,13-01-2022 12:00,7.18,48,925.02,Cash,4.6,2.5,No,3
R302,Ola,C1399,D123,Mumbai,Residential,Hotel,13-01-2022 13:00,16.52,8,621.44,UPI,1.1,2,No,14
R303,Ola,C633,D246,Chennai,Railway Station,Office,13-01-2022 14:00,9.97,80,1547.87,Wallet,2.3,1,No,7
R304,Uber,C787,D373,Hyderabad,Railway Station,Office,13-01-2022 15:00,14.18,85,284.84,Card,4.8,1,No,8
R305,Uber,C943,D51,Chennai,Mall,Hotel,13-01-2022 16:00,39.93,62,1841.53,Cash,3.6,1,No,13
R306,Ola,C1012,D71,Bangalore,Residential,Railway Station,13-01-2022 17:00,33.19,109,1799.03,Card,3.1,1,No,8
R307,Uber,C398,D480,Mumbai,Hotel,Residential,13-01-2022 18:00,35.47,112,1824.81,Wallet,1.8,1.2,No,5
R308,Uber,C1144,D560,Chennai,Hotel,Mall,13-01-2022 19:00,37.55,30,1500.05,UPI,4.3,2.5,No,1
R309,Uber,C934,D19,Bangalore,Hotel,Hotel,13-01-2022 20:00,14.3,99,285.44,UPI,1.8,1,No,1
R310,Uber,C1461,D84,Mumbai,Residential,Office,13-01-2022 21:00,12.59,83,921.22,UPI,2,1.2,Yes,8
R311,Uber,C676,D155,Delhi,Mall,Residential,13-01-2022 22:00,10.13,102,332.3,Card,1.8,2.5,No,5
R312,Ola,C936,D565,Bangalore,Mall,Residential,13-01-2022 23:00,33.37,33,1976.38,Card,1.6,2.5,Yes,11
R313,Uber,C465,D619,Pune,Airport,Office,14-01-2022 00:00,27.5,13,719.43,Cash,4.8,2,No,9
R314,Ola,C286,D357,Mumbai,Residential,Residential,14-01-2022 01:00,10.21,82,1203.83,Wallet,3.4,1.5,No,1
R315,Ola,C265,D647,Chennai,Residential,Residential,14-01-2022 02:00,15.7,40,1576.43,Wallet,3.6,1,No,2
R316,Uber,C320,D443,Hyderabad,Mall,Office,14-01-2022 03:00,20.76,8,1847.58,Wallet,4.8,1.2,No,4
R317,Ola,C673,D69,Chennai,Office,Airport,14-01-2022 04:00,21.6,63,1530.65,Card,1.9,2.5,No,10
R318,Ola,C1400,D523,Pune,Office,Hotel,14-01-2022 05:00,35.66,106,1375.05,UPI,1,2,No,11
R319,Ola,C820,D143,Pune,Airport,Railway Station,14-01-2022 06:00,15.84,41,974.69,Wallet,3.4,1.5,No,7
R320,Uber,C89,D192,Chennai,Office,Mall,14-01-2022 07:00,36.43,92,1242.37,Cash,3,2.5,No,4
R321,Uber,C1227,D387,Hyderabad,Office,Railway Station,14-01-2022 08:00,18.21,85,260.79,Card,2.9,2.5,No,8
R322,Ola,C821,D378,Mumbai,Office,Airport,14-01-2022 09:00,30.11,17,1777.13,UPI,1.2,1,No,7
R323,Uber,C1001,D581,Bangalore,Railway Station,Airport,14-01-2022 10:00,37.28,24,1124.05,Wallet,2.8,1.5,No,5
R324,Uber,C334,D535,Pune,Airport,Residential,14-01-2022 11:00,36.4,21,157.06,UPI,2.2,1.5,No,7
R325,Uber,C222,D693,Pune,Mall,Railway Station,14-01-2022 12:00,3.22,55,1846.21,Cash,2.1,1.2,No,8
R326,Uber,C41,D293,Pune,Office,Airport,14-01-2022 13:00,9.02,95,1019.46,Wallet,1.9,2,No,3
R327,Ola,C68,D9,Hyderabad,Hotel,Railway Station,14-01-2022 14:00,19.6,59,1747.69,Wallet,2.3,1.2,No,3
R328,Ola,C988,D271,Delhi,Railway Station,Airport,14-01-2022 15:00,17.83,37,1725.22,UPI,2.4,2,No,2
R329,Uber,C514,D387,Hyderabad,Office,Mall,14-01-2022 16:00,25.99,25,1646.24,Card,2.2,1.2,No,4
R330,Uber,C1151,D93,Mumbai,Railway Station,Airport,14-01-2022 17:00,37.84,85,197.89,UPI,4.9,2,No,11
R331,Ola,C1279,D529,Mumbai,Airport,Railway Station,14-01-2022 18:00,5.38,26,554.37,Cash,4.7,1,No,4
R332,Ola,C695,D154,Mumbai,Hotel,Residential,14-01-2022 19:00,18.62,29,1761.05,UPI,3.3,2,No,14
R333,Uber,C1040,D405,Mumbai,Hotel,Railway Station,14-01-2022 20:00,8.5,71,1806.06,UPI,4.9,1.2,No,13
R334,Ola,C477,D149,Mumbai,Hotel,Office,14-01-2022 21:00,35.87,95,959.49,Wallet,5,1.5,No,4
R335,Uber,C1086,D267,Chennai,Office,Railway Station,14-01-2022 22:00,38.62,95,924.88,Card,2.4,2.5,No,2
R336,Uber,C881,D422,Pune,Railway Station,Mall,14-01-2022 23:00,19.67,114,416.27,Card,2.8,2,No,7
R337,Ola,C432,D618,Hyderabad,Hotel,Hotel,15-01-2022 00:00,5.06,16,1939.35,Card,4.8,2,No,10
R338,Ola,C268,D472,Chennai,Residential,Mall,15-01-2022 01:00,31.63,19,489.23,Card,3.4,1.5,No,3
R339,Uber,C1059,D547,Hyderabad,Residential,Mall,15-01-2022 02:00,28.19,106,446.6,UPI,1.9,1,Yes,12
R340,Uber,C779,D631,Delhi,Railway Station,Airport,15-01-2022 03:00,14.83,88,1348.6,Wallet,3.8,1.2,No,10
R341,Ola,C494,D526,Bangalore,Office,Mall,15-01-2022 04:00,35.61,90,546.26,Wallet,1.8,1,No,1
R342,Uber,C1493,D503,Pune,Office,Railway Station,15-01-2022 05:00,39.06,6,1882.44,Card,2.4,2,No,2
R343,Ola,C661,D14,Delhi,Airport,Hotel,15-01-2022 06:00,22.76,8,100.94,UPI,1.9,2,Yes,5
R344,Uber,C1349,D652,Chennai,Airport,Residential,15-01-2022 07:00,23.06,49,91.05,Card,2,1,No,9
R345,Ola,C1328,D364,Bangalore,Hotel,Mall,15-01-2022 08:00,12.6,17,1049.36,Card,1,1.2,No,4
R346,Ola,C1300,D119,Delhi,Mall,Railway Station,15-01-2022 09:00,23.8,59,1017.08,Wallet,4.5,2,No,6
R347,Ola,C1013,D238,Hyderabad,Airport,Airport,15-01-2022 10:00,18.15,36,393.66,Wallet,2.2,2,No,3
R348,Uber,C1225,D546,Bangalore,Office,Airport,15-01-2022 11:00,12.79,26,1029.48,Card,1.3,1,No,9
R349,Uber,C1469,D169,Hyderabad,Mall,Residential,15-01-2022 12:00,3.62,93,870.39,UPI,1.3,2.5,Yes,2
R350,Ola,C1348,D522,Delhi,Airport,Residential,15-01-2022 13:00,10.86,95,1789.43,Card,3.2,1.5,No,8
R351,Uber,C1059,D634,Chennai,Railway Station,Railway Station,15-01-2022 14:00,8.72,59,97.77,Wallet,5,2,No,11
R352,Ola,C977,D657,Hyderabad,Residential,Residential,15-01-2022 15:00,22.14,21,1954.44,Wallet,1.6,1.2,No,14
R353,Ola,C482,D516,Bangalore,Airport,Residential,15-01-2022 16:00,24.47,74,1278.83,UPI,1.4,2.5,No,14
R354,Uber,C728,D397,Delhi,Airport,Airport,15-01-2022 17:00,24.73,111,371.54,Card,2.8,1,No,3
R355,Uber,C480,D106,Hyderabad,Railway Station,Railway Station,15-01-2022 18:00,16.14,55,169.78,Card,3.3,1,No,8
R356,Ola,C1089,D85,Chennai,Office,Hotel,15-01-2022 19:00,17.43,84,1113.16,Cash,2.2,1.2,No,3
R357,Uber,C1032,D214,Pune,Hotel,Residential,15-01-2022 20:00,33.54,12,530.99,Card,2.2,2.5,No,11
R358,Uber,C1325,D121,Chennai,Railway Station,Railway Station,15-01-2022 21:00,19.57,65,658.24,UPI,2.7,1.2,No,12
R359,Ola,C343,D132,Chennai,Hotel,Mall,15-01-2022 22:00,39.52,101,550.65,Wallet,2.3,2,No,12
R360,Ola,C1455,D197,Pune,Airport,Airport,15-01-2022 23:00,18.15,14,1328.33,Cash,4.7,2.5,No,4
R361,Uber,C1448,D19,Chennai,Office,Hotel,16-01-2022 00:00,26.33,102,1142.78,UPI,1.2,1.5,No,8
R362,Ola,C332,D642,Pune,Mall,Airport,16-01-2022 01:00,2.96,23,229.71,UPI,1.9,1.5,No,10
R363,Ola,C438,D12,Pune,Airport,Airport,16-01-2022 02:00,26.48,18,1090.93,Cash,4.2,1.2,No,4
R364,Uber,C174,D81,Hyderabad,Railway Station,Office,16-01-2022 03:00,34.21,71,1599.08,Card,4.3,1.5,No,11
R365,Ola,C559,D330,Hyderabad,Mall,Railway Station,16-01-2022 04:00,37.76,59,235.89,Cash,1.4,1.2,No,9
R366,Ola,C527,D392,Pune,Residential,Mall,16-01-2022 05:00,39.9,65,1788.3,UPI,4.9,2,No,9
R367,Uber,C659,D637,Delhi,Mall,Residential,16-01-2022 06:00,12,60,1190.35,Card,3.8,2,No,6
R368,Uber,C26,D307,Bangalore,Railway Station,Mall,16-01-2022 07:00,23.44,67,1905.2,Wallet,2.1,1.2,No,1
R369,Ola,C820,D267,Delhi,Mall,Railway Station,16-01-2022 08:00,18.58,109,364.43,Cash,2.8,2,Yes,9
R370,Ola,C605,D447,Pune,Railway Station,Airport,16-01-2022 09:00,22.99,91,1987.64,UPI,2.2,1.5,No,9
R371,Uber,C406,D441,Bangalore,Airport,Office,16-01-2022 10:00,7.14,108,1317,Card,1.6,2,No,14
R372,Uber,C232,D652,Hyderabad,Office,Railway Station,16-01-2022 11:00,34.39,15,1169.59,UPI,2.2,1.5,No,13
R373,Uber,C533,D2,Bangalore,Residential,Hotel,16-01-2022 12:00,36.47,51,1069.34,Card,3.3,1.5,No,7
R374,Uber,C505,D520,Pune,Office,Hotel,16-01-2022 13:00,18.54,10,125.42,Card,4.3,1,Yes,9
R375,Ola,C179,D651,Hyderabad,Office,Railway Station,16-01-2022 14:00,11.94,38,1884.11,Cash,2.5,2,No,8
R376,Uber,C132,D636,Bangalore,Office,Residential,16-01-2022 15:00,6.49,69,1316.47,Wallet,2.4,2,No,9
R377,Uber,C1479,D309,Bangalore,Railway Station,Mall,16-01-2022 16:00,27.67,103,255.92,Card,2.9,1.2,No,9
R378,Ola,C348,D522,Delhi,Railway Station,Mall,16-01-2022 17:00,13.18,93,120.23,UPI,3.6,1.2,No,7
R379,Uber,C540,D469,Bangalore,Residential,Residential,16-01-2022 18:00,36.47,68,177.5,Card,4,2.5,No,6
R380,Ola,C772,D212,Pune,Railway Station,Office,16-01-2022 19:00,27.17,97,1250.04,Wallet,2.3,1.5,No,2
R381,Uber,C1430,D112,Mumbai,Hotel,Airport,16-01-2022 20:00,26.18,91,1258.91,UPI,3.3,1,No,13
R382,Uber,C76,D8,Mumbai,Railway Station,Airport,16-01-2022 21:00,22.82,86,1039.36,Card,2.6,1.5,No,7
R383,Uber,C579,D477,Mumbai,Railway Station,Hotel,16-01-2022 22:00,2.79,82,668.99,Card,3.9,2,No,1
R384,Ola,C854,D460,Pune,Railway Station,Office,16-01-2022 23:00,37.34,85,1100.95,Cash,1.7,2.5,No,6
R385,Ola,C194,D253,Mumbai,Airport,Residential,17-01-2022 00:00,25.49,70,1071.3,Wallet,2,1.5,No,6
R386,Uber,C1186,D526,Delhi,Residential,Railway Station,17-01-2022 01:00,39.77,35,117.28,Card,2.7,2.5,No,12
R387,Ola,C347,D438,Pune,Hotel,Mall,17-01-2022 02:00,21.96,87,622.34,Wallet,4.6,1.5,No,7
R388,Ola,C951,D661,Hyderabad,Railway Station,Railway Station,17-01-2022 03:00,28.69,100,182.12,Card,3.3,2,No,2
R389,Ola,C1385,D236,Pune,Residential,Mall,17-01-2022 04:00,3.19,66,1808.3,UPI,4.9,2,No,14
R390,Ola,C1111,D306,Pune,Mall,Railway Station,17-01-2022 05:00,25.64,58,1472.43,Wallet,1.4,1.5,No,14
R391,Ola,C1286,D478,Bangalore,Airport,Residential,17-01-2022 06:00,30.82,96,1992.54,UPI,2.8,1,No,13
R392,Ola,C214,D679,Bangalore,Railway Station,Residential,17-01-2022 07:00,31.36,109,660.17,Wallet,2.7,2,No,12
R393,Uber,C573,D20,Bangalore,Hotel,Office,17-01-2022 08:00,31.03,12,1766.69,UPI,3.4,1.2,No,4
R394,Uber,C780,D216,Chennai,Airport,Railway Station,17-01-2022 09:00,9.83,46,1237.86,Card,4.2,1,Yes,2
R395,Ola,C262,D135,Delhi,Hotel,Railway Station,17-01-2022 10:00,39.04,45,950,UPI,4.4,1.5,No,14
R396,Uber,C730,D129,Pune,Airport,Office,17-01-2022 11:00,39.81,63,507.34,UPI,3.7,1,No,4
R397,Uber,C283,D410,Pune,Mall,Office,17-01-2022 12:00,3.95,44,1497.71,Card,3.6,1.2,No,3
R398,Uber,C1491,D422,Bangalore,Residential,Residential,17-01-2022 13:00,37.52,107,1815.95,Wallet,4.8,2,No,2
R399,Uber,C1404,D294,Pune,Airport,Residential,17-01-2022 14:00,12.29,26,531.79,UPI,2.5,2,No,2
R400,Ola,C362,D246,Hyderabad,Office,Hotel,17-01-2022 15:00,27.88,28,416.75,Cash,4.3,2,No,3
R401,Uber,C1473,D556,Pune,Mall,Railway Station,17-01-2022 16:00,14.19,42,1416.75,Cash,4.7,1.2,No,10
R402,Uber,C441,D86,Mumbai,Office,Residential,17-01-2022 17:00,38.74,6,1955.79,UPI,3,1,No,12
R403,Ola,C93,D556,Hyderabad,Mall,Residential,17-01-2022 18:00,4.96,45,1519.91,UPI,3.9,1.5,No,4
R404,Ola,C753,D375,Hyderabad,Office,Railway Station,17-01-2022 19:00,20.41,109,626.4,UPI,2.5,1.5,No,7
R405,Uber,C867,D446,Pune,Office,Office,17-01-2022 20:00,17.69,23,886.31,Wallet,1.6,1,No,4
R406,Uber,C1448,D378,Chennai,Hotel,Railway Station,17-01-2022 21:00,13.71,109,817.89,Card,3.3,2,No,11
R407,Uber,C142,D390,Bangalore,Airport,Airport,17-01-2022 22:00,26.18,6,1716.02,Cash,1.8,1.5,No,7
R408,Uber,C1315,D657,Delhi,Airport,Railway Station,17-01-2022 23:00,6.11,96,1561.03,Cash,2.8,2,No,4
R409,Uber,C1456,D51,Delhi,Mall,Airport,18-01-2022 00:00,28.95,100,1210.83,Wallet,4.5,2.5,No,3
R410,Uber,C749,D242,Mumbai,Residential,Railway Station,18-01-2022 01:00,39.24,66,607.92,UPI,1.3,2.5,No,8
R411,Ola,C653,D294,Delhi,Hotel,Airport,18-01-2022 02:00,32.38,87,1880.94,UPI,1.1,1.5,No,3
R412,Uber,C701,D563,Delhi,Airport,Airport,18-01-2022 03:00,34.54,20,1334.37,Card,3.4,1,No,11
R413,Uber,C998,D266,Bangalore,Airport,Railway Station,18-01-2022 04:00,15.03,98,1943.32,Card,2.3,1,Yes,8
R414,Ola,C49,D120,Bangalore,Hotel,Hotel,18-01-2022 05:00,13.67,26,1193.82,Cash,2.7,1,No,2
R415,Ola,C1326,D248,Chennai,Railway Station,Residential,18-01-2022 06:00,21.16,18,1656.69,Card,2.6,2,No,13
R416,Ola,C881,D70,Mumbai,Hotel,Mall,18-01-2022 07:00,2.78,60,1641.16,Cash,1.3,2.5,No,14
R417,Ola,C1214,D57,Delhi,Airport,Residential,18-01-2022 08:00,37.87,69,727.67,Wallet,1,2,No,3
R418,Uber,C1160,D382,Chennai,Residential,Airport,18-01-2022 09:00,6.61,49,1930.92,UPI,4.6,1.2,No,4
R419,Uber,C555,D39,Mumbai,Railway Station,Railway Station,18-01-2022 10:00,36.22,58,122.13,UPI,1.9,1.2,No,3
R420,Uber,C404,D443,Hyderabad,Office,Railway Station,18-01-2022 11:00,4.26,70,1555.92,Cash,2.7,1.5,No,6
R421,Uber,C892,D18,Delhi,Hotel,Railway Station,18-01-2022 12:00,33.08,90,1933.87,UPI,4.9,1.2,No,9
R422,Uber,C865,D352,Delhi,Office,Railway Station,18-01-2022 13:00,6.93,50,730.7,Wallet,4.3,1,No,10
R423,Uber,C602,D298,Bangalore,Railway Station,Hotel,18-01-2022 14:00,2.49,37,1324.37,Card,1.4,1.5,No,8
R424,Ola,C341,D283,Pune,Railway Station,Mall,18-01-2022 15:00,29.06,83,1159.47,Wallet,3,2.5,No,4
R425,Uber,C704,D586,Mumbai,Railway Station,Office,18-01-2022 16:00,11.93,54,1542.09,UPI,3.9,2.5,No,2
R426,Ola,C318,D110,Delhi,Mall,Airport,18-01-2022 17:00,28.87,109,1743.06,Wallet,3.8,1.2,Yes,10
R427,Ola,C618,D180,Mumbai,Hotel,Mall,18-01-2022 18:00,22.65,26,1237.85,UPI,4,1.2,No,1
R428,Uber,C1387,D544,Chennai,Residential,Residential,18-01-2022 19:00,5.24,44,1646.54,Cash,2.8,2.5,No,11
R429,Ola,C382,D25,Chennai,Residential,Office,18-01-2022 20:00,37.35,43,679.59,Card,1.7,1.2,No,4
R430,Uber,C233,D57,Pune,Office,Office,18-01-2022 21:00,18.64,109,518.89,Card,2.9,1.2,Yes,5
